,Unnamed: 0,Rank,NOC,Gold,Silver,Bronze,Total,Year,Country Code,Is_Host,Ex-Host,Host Continent,Team Size,Participated Events,Total Events,Total Male Participants,Total Female Participants
2096,2504,0.0,Malta,0.0,0.0,0.0,0.0,2004,MLT,0,0,0,7.0,7,301.0,4.0,3.0
2097,2658,0.0,Malta,0.0,0.0,0.0,0.0,2008,MLT,0,0,0,6.0,6,302.0,3.0,3.0
2098,2799,0.0,Malta,0.0,0.0,0.0,0.0,2012,MLT,0,0,0,5.0,5,302.0,3.0,2.0
2099,2920,0.0,Malta,0.0,0.0,0.0,0.0,2016,MLT,0,0,0,8.0,8,306.0,4.0,3.0
2100,2978,0.0,Malta,0.0,0.0,0.0,0.0,2020,MLT,0,0,0,8.0,8,339.0,2.0,4.0
2101,3165,0.0,Malta,0.0,0.0,0.0,0.0,2024,MLT,0,0,0,5.0,5,329.0,3.0,2.0
2102,3371,,Malta,,,,,2028,MLT,0,0,0,6.0,6,334.0,2.0,3.0
2103,2682,0.0,Montenegro,0.0,0.0,0.0,0.0,2008,MNE,0,0,0,20.0,8,302.0,17.0,2.0
2104,1149,70.0,Montenegro,0.0,1.0,0.0,1.0,2012,MNE,0,0,0,34.0,9,302.0,18.0,15.0
2105,2913,0.0,Montenegro,0.0,0.0,0.0,0.0,2016,MNE,0,0,0,35.0,9,306.0,17.0,18.0
2106,3017,0.0,Montenegro,0.0,0.0,0.0,0.0,2020,MNE,0,0,0,35.0,9,339.0,16.0,19.0
2107,3151,0.0,Montenegro,0.0,0.0,0.0,0.0,2024,MNE,0,0,1,19.0,7,329.0,16.0,3.0
2108,3357,,Montenegro,,,,,2028,MNE,0,0,0,27.0,8,334.0,16.0,11.0
2109,1464,0.0,Monaco,0.0,0.0,0.0,0.0,1920,MON,0,0,1,7.0,6,156.0,4.0,0.0
2110,1471,0.0,Monaco,0.0,0.0,0.0,0.0,1924,MON,0,0,1,9.0,6,126.0,7.0,0.0
2111,1493,0.0,Monaco,0.0,0.0,0.0,0.0,1928,MON,0,0,1,12.0,8,109.0,10.0,0.0
2112,1518,0.0,Monaco,0.0,0.0,0.0,0.0,1932,MON,0,0,0,1.0,1,117.0,1.0,0.0
2113,1519,0.0,Monaco,0.0,0.0,0.0,0.0,1936,MON,0,0,1,11.0,5,129.0,8.0,0.0
2114,1537,0.0,Monaco,0.0,0.0,0.0,0.0,1948,MON,0,0,0,4.0,2,136.0,4.0,0.0
2115,1559,0.0,Monaco,0.0,0.0,0.0,0.0,1952,MON,0,0,1,10.0,6,149.0,8.0,0.0
2116,1641,0.0,Monaco,0.0,0.0,0.0,0.0,1960,MON,0,0,1,13.0,6,150.0,11.0,0.0
2117,1683,0.0,Monaco,0.0,0.0,0.0,0.0,1964,MON,0,0,0,1.0,1,163.0,1.0,0.0
2118,1748,0.0,Monaco,0.0,0.0,0.0,0.0,1968,MON,0,0,0,2.0,1,172.0,2.0,0.0
2119,1819,0.0,Monaco,0.0,0.0,0.0,0.0,1972,MON,0,0,1,5.0,4,195.0,5.0,0.0
2120,1876,0.0,Monaco,0.0,0.0,0.0,0.0,1976,MON,0,0,0,10.0,6,198.0,8.0,0.0
2121,1962,0.0,Monaco,0.0,0.0,0.0,0.0,1984,MON,0,0,0,8.0,7,221.0,8.0,0.0
2122,2105,0.0,Monaco,0.0,0.0,0.0,0.0,1988,MON,0,0,0,9.0,9,237.0,8.0,1.0
2123,2226,0.0,Monaco,0.0,0.0,0.0,0.0,1992,MON,0,0,0,4.0,4,257.0,1.0,1.0
2124,2349,0.0,Monaco,0.0,0.0,0.0,0.0,1996,MON,0,0,0,4.0,4,271.0,2.0,1.0
2125,2428,0.0,Monaco,0.0,0.0,0.0,0.0,2000,MON,0,0,0,4.0,4,300.0,3.0,1.0
2126,2585,0.0,Monaco,0.0,0.0,0.0,0.0,2004,MON,0,0,1,3.0,3,301.0,2.0,1.0
2127,2702,0.0,Monaco,0.0,0.0,0.0,0.0,2008,MON,0,0,0,5.0,5,302.0,4.0,1.0
2128,2786,0.0,Monaco,0.0,0.0,0.0,0.0,2012,MON,0,0,0,6.0,6,302.0,5.0,1.0
2129,2942,0.0,Monaco,0.0,0.0,0.0,0.0,2016,MON,0,0,0,8.0,8,306.0,3.0,0.0
2130,2990,0.0,Monaco,0.0,0.0,0.0,0.0,2020,MON,0,0,0,6.0,6,339.0,3.0,3.0
2131,3135,0.0,Monaco,0.0,0.0,0.0,0.0,2024,MON,0,0,1,6.0,6,329.0,3.0,3.0
2132,3341,,Monaco,,,,,2028,MON,0,0,0,6.0,6,334.0,3.0,3.0
2133,1920,0.0,Mozambique,0.0,0.0,0.0,0.0,1980,MOZ,0,0,0,16.0,16,203.0,12.0,2.0
2134,2022,0.0,Mozambique,0.0,0.0,0.0,0.0,1984,MOZ,0,0,0,14.0,11,221.0,8.0,1.0
2135,2088,0.0,Mozambique,0.0,0.0,0.0,0.0,1988,MOZ,0,0,0,12.0,12,237.0,6.0,2.0
2136,2231,0.0,Mozambique,0.0,0.0,0.0,0.0,1992,MOZ,0,0,0,7.0,7,257.0,3.0,3.0
2137,831,71.0,Mozambique,0.0,0.0,1.0,1.0,1996,MOZ,0,0,0,3.0,3,271.0,2.0,1.0
2138,886,50.0,Mozambique,1.0,0.0,0.0,1.0,2000,MOZ,0,0,0,4.0,4,300.0,2.0,2.0
2139,2577,0.0,Mozambique,0.0,0.0,0.0,0.0,2004,MOZ,0,0,0,4.0,4,301.0,2.0,2.0
2140,2689,0.0,Mozambique,0.0,0.0,0.0,0.0,2008,MOZ,0,0,0,4.0,4,302.0,2.0,2.0
2141,2806,0.0,Mozambique,0.0,0.0,0.0,0.0,2012,MOZ,0,0,0,6.0,6,302.0,4.0,2.0
2142,2903,0.0,Mozambique,0.0,0.0,0.0,0.0,2016,MOZ,0,0,0,8.0,7,306.0,5.0,1.0
2143,3072,0.0,Mozambique,0.0,0.0,0.0,0.0,2020,MOZ,0,0,0,10.0,9,339.0,4.0,6.0
2144,3125,0.0,Mozambique,0.0,0.0,0.0,0.0,2024,MOZ,0,0,0,7.0,7,329.0,3.0,4.0
2145,3331,,Mozambique,,,,,2028,MOZ,0,0,0,8.0,8,334.0,3.0,5.0
2146,1979,0.0,Mauritius,0.0,0.0,0.0,0.0,1984,MRI,0,0,0,7.0,7,221.0,3.0,1.0
2147,2124,0.0,Mauritius,0.0,0.0,0.0,0.0,1988,MRI,0,0,0,11.0,9,237.0,6.0,2.0
2148,2219,0.0,Mauritius,0.0,0.0,0.0,0.0,1992,MRI,0,0,0,22.0,17,257.0,6.0,7.0
2149,2319,0.0,Mauritius,0.0,0.0,0.0,0.0,1996,MRI,0,0,0,36.0,23,271.0,21.0,5.0
2150,2410,0.0,Mauritius,0.0,0.0,0.0,0.0,2000,MRI,0,0,0,26.0,20,300.0,16.0,4.0
2151,2562,0.0,Mauritius,0.0,0.0,0.0,0.0,2004,MRI,0,0,0,9.0,9,301.0,6.0,3.0
2152,1072,82.0,Mauritius,0.0,0.0,1.0,1.0,2008,MRI,0,0,0,11.0,11,302.0,6.0,5.0
2153,2777,0.0,Mauritius,0.0,0.0,0.0,0.0,2012,MRI,0,0,0,11.0,10,302.0,4.0,7.0
2154,2877,0.0,Mauritius,0.0,0.0,0.0,0.0,2016,MRI,0,0,0,11.0,11,306.0,5.0,6.0
2155,3047,0.0,Mauritius,0.0,0.0,0.0,0.0,2020,MRI,0,0,0,8.0,8,339.0,6.0,2.0
2156,3130,0.0,Mauritius,0.0,0.0,0.0,0.0,2024,MRI,0,0,0,12.0,12,329.0,7.0,5.0
2157,3336,,Mauritius,,,,,2028,MRI,0,0,0,10.0,10,334.0,6.0,3.0
2158,2028,0.0,Mauritania,0.0,0.0,0.0,0.0,1984,MTN,0,0,1,2.0,2,221.0,2.0,0.0
2159,2058,0.0,Mauritania,0.0,0.0,0.0,0.0,1988,MTN,0,0,0,7.0,7,237.0,6.0,0.0
2160,2163,0.0,Mauritania,0.0,0.0,0.0,0.0,1992,MTN,0,0,0,6.0,6,257.0,6.0,0.0
2161,2275,0.0,Mauritania,0.0,0.0,0.0,0.0,1996,MTN,0,0,1,4.0,4,271.0,4.0,0.0
2162,2459,0.0,Mauritania,0.0,0.0,0.0,0.0,2000,MTN,0,0,0,2.0,2,300.0,1.0,1.0
2163,2606,0.0,Mauritania,0.0,0.0,0.0,0.0,2004,MTN,0,0,0,2.0,2,301.0,1.0,1.0
2164,2690,0.0,Mauritania,0.0,0.0,0.0,0.0,2008,MTN,0,0,0,2.0,2,302.0,1.0,1.0
2165,2823,0.0,Mauritania,0.0,0.0,0.0,0.0,2012,MTN,0,0,0,2.0,2,302.0,1.0,1.0
2166,2906,0.0,Mauritania,0.0,0.0,0.0,0.0,2016,MTN,0,0,0,2.0,2,306.0,1.0,1.0
2167,2980,0.0,Mauritania,0.0,0.0,0.0,0.0,2020,MTN,0,0,0,2.0,2,339.0,1.0,1.0
2168,3093,0.0,Mauritania,0.0,0.0,0.0,0.0,2024,MTN,0,0,0,2.0,2,329.0,1.0,1.0
2169,3299,,Mauritania,,,,,2028,MTN,0,0,1,2.0,2,334.0,1.0,1.0
2170,1555,0.0,Myanmar,0.0,0.0,0.0,0.0,1948,MYA,0,0,0,5.0,5,136.0,4.0,0.0
2171,1580,0.0,Myanmar,0.0,0.0,0.0,0.0,1952,MYA,0,0,0,5.0,5,149.0,5.0,0.0
2172,1594,0.0,Myanmar,0.0,0.0,0.0,0.0,1956,MYA,0,0,0,12.0,11,151.0,11.0,0.0
2173,1649,0.0,Myanmar,0.0,0.0,0.0,0.0,1960,MYA,0,0,0,10.0,9,150.0,10.0,0.0
2174,1684,0.0,Myanmar,0.0,0.0,0.0,0.0,1964,MYA,0,0,1,12.0,11,163.0,11.0,0.0
2175,1769,0.0,Myanmar,0.0,0.0,0.0,0.0,1968,MYA,0,0,0,4.0,3,172.0,4.0,0.0
2176,1813,0.0,Myanmar,0.0,0.0,0.0,0.0,1972,MYA,0,0,0,19.0,7,195.0,18.0,0.0
2177,1946,0.0,Myanmar,0.0,0.0,0.0,0.0,1980,MYA,0,0,0,2.0,2,203.0,2.0,0.0
2178,2037,0.0,Myanmar,0.0,0.0,0.0,0.0,1984,MYA,0,0,0,1.0,1,221.0,1.0,0.0
2179,2145,0.0,Myanmar,0.0,0.0,0.0,0.0,1988,MYA,0,0,1,3.0,3,237.0,0.0,2.0
2180,2243,0.0,Myanmar,0.0,0.0,0.0,0.0,1992,MYA,0,0,0,5.0,5,257.0,1.0,3.0
2181,2359,0.0,Myanmar,0.0,0.0,0.0,0.0,1996,MYA,0,0,0,3.0,3,271.0,2.0,1.0
2182,2447,0.0,Myanmar,0.0,0.0,0.0,0.0,2000,MYA,0,0,0,7.0,7,300.0,1.0,6.0
2183,2613,0.0,Myanmar,0.0,0.0,0.0,0.0,2004,MYA,0,0,0,2.0,2,301.0,0.0,2.0
2184,2724,0.0,Myanmar,0.0,0.0,0.0,0.0,2008,MYA,0,0,1,7.0,7,302.0,4.0,2.0
2185,2780,0.0,Myanmar,0.0,0.0,0.0,0.0,2012,MYA,0,0,0,6.0,6,302.0,3.0,3.0
2186,2954,0.0,Myanmar,0.0,0.0,0.0,0.0,2016,MYA,0,0,0,8.0,8,306.0,4.0,3.0
2187,3085,0.0,Myanmar,0.0,0.0,0.0,0.0,2020,MYA,0,0,1,2.0,2,339.0,1.0,1.0
2188,3187,0.0,Myanmar,0.0,0.0,0.0,0.0,2024,MYA,0,0,0,2.0,2,329.0,1.0,1.0
2189,3393,,Myanmar,,,,,2028,MYA,0,0,0,2.0,2,334.0,1.0,1.0
2190,733,41.0,Namibia,0.0,2.0,0.0,2.0,1992,NAM,0,0,0,10.0,9,257.0,5.0,1.0
2191,810,55.0,Namibia,0.0,2.0,0.0,2.0,1996,NAM,0,0,0,10.0,10,271.0,6.0,2.0
2192,2466,0.0,Namibia,0.0,0.0,0.0,0.0,2000,NAM,0,0,0,16.0,16,300.0,9.0,2.0
2193,2527,0.0,Namibia,0.0,0.0,0.0,0.0,2004,NAM,0,0,0,10.0,9,301.0,7.0,1.0
2194,2632,0.0,Namibia,0.0,0.0,0.0,0.0,2008,NAM,0,0,0,11.0,10,302.0,6.0,4.0
2195,2753,0.0,Namibia,0.0,0.0,0.0,0.0,2012,NAM,0,0,0,9.0,8,302.0,5.0,4.0
2196,2869,0.0,Namibia,0.0,0.0,0.0,0.0,2016,NAM,0,0,0,11.0,9,306.0,4.0,6.0
2197,1326,77.0,Namibia,0.0,1.0,0.0,1.0,2020,NAM,0,0,0,11.0,10,339.0,5.0,6.0
2198,3127,0.0,Namibia,0.0,0.0,0.0,0.0,2024,NAM,0,0,0,4.0,4,329.0,2.0,2.0
2199,3333,,Namibia,,,,,2028,NAM,0,0,0,7.0,7,334.0,3.0,4.0
2200,1601,0.0,NBO,0.0,0.0,0.0,0.0,1956,NBO,0,0,0,2.0,1,151.0,2.0,0.0
2201,1736,0.0,Nicaragua,0.0,0.0,0.0,0.0,1968,NCA,0,0,0,16.0,15,172.0,11.0,0.0
2202,1829,0.0,Nicaragua,0.0,0.0,0.0,0.0,1972,NCA,0,0,0,10.0,10,195.0,7.0,1.0
2203,1852,0.0,Nicaragua,0.0,0.0,0.0,0.0,1976,NCA,0,0,1,25.0,19,198.0,15.0,0.0
2204,1922,0.0,Nicaragua,0.0,0.0,0.0,0.0,1980,NCA,0,0,0,6.0,6,203.0,3.0,2.0
2205,2016,0.0,Nicaragua,0.0,0.0,0.0,0.0,1984,NCA,0,0,1,5.0,5,221.0,5.0,0.0
2206,2160,0.0,Nicaragua,0.0,0.0,0.0,0.0,1992,NCA,0,0,0,9.0,9,257.0,7.0,1.0
2207,2273,0.0,Nicaragua,0.0,0.0,0.0,0.0,1996,NCA,0,0,1,28.0,9,271.0,24.0,1.0
2208,2456,0.0,Nicaragua,0.0,0.0,0.0,0.0,2000,NCA,0,0,0,6.0,6,300.0,4.0,2.0
2209,2490,0.0,Nicaragua,0.0,0.0,0.0,0.0,2004,NCA,0,0,0,6.0,6,301.0,2.0,3.0
2210,2629,0.0,Nicaragua,0.0,0.0,0.0,0.0,2008,NCA,0,0,0,7.0,7,302.0,3.0,3.0
2211,2801,0.0,Nicaragua,0.0,0.0,0.0,0.0,2012,NCA,0,0,0,6.0,6,302.0,3.0,3.0
2212,2966,0.0,Nicaragua,0.0,0.0,0.0,0.0,2016,NCA,0,0,0,5.0,5,306.0,3.0,2.0
2213,3026,0.0,Nicaragua,0.0,0.0,0.0,0.0,2020,NCA,0,0,0,8.0,8,339.0,4.0,4.0
2214,3191,0.0,Nicaragua,0.0,0.0,0.0,0.0,2024,NCA,0,0,0,7.0,7,329.0,1.0,6.0
2215,3397,,Nicaragua,,,,,2028,NCA,0,0,1,7.0,7,334.0,2.0,5.0
2216,26,17.0,Netherlands,0.0,2.0,3.0,5.0,1900,NED,0,0,1,73.0,18,97.0,35.0,0.0
2217,59,17.0,Netherlands,0.0,0.0,2.0,2.0,1908,NED,0,0,0,218.0,45,110.0,114.0,0.0
2218,78,18.0,Netherlands,0.0,0.0,3.0,3.0,1912,NED,0,0,1,45.0,14,102.0,34.0,0.0
2219,87,9.0,Netherlands,4.0,2.0,5.0,11.0,1920,NED,0,0,1,213.0,58,156.0,130.0,1.0
2220,109,9.0,Netherlands,4.0,1.0,5.0,10.0,1924,NED,0,0,1,246.0,81,126.0,168.0,9.0
2221,135,8.0,Netherlands,6.0,9.0,4.0,19.0,1928,NED,1,1,1,384.0,103,109.0,222.0,44.0
2222,174,14.0,Netherlands,2.0,5.0,1.0,8.0,1932,NED,0,1,0,80.0,29,117.0,31.0,15.0
2223,197,9.0,Netherlands,6.0,4.0,7.0,17.0,1936,NED,0,1,1,227.0,75,129.0,144.0,21.0
2224,231,11.0,Netherlands,5.0,2.0,9.0,16.0,1948,NED,0,1,0,187.0,74,136.0,115.0,34.0
2225,286,29.0,Netherlands,0.0,5.0,0.0,5.0,1952,NED,0,1,1,180.0,57,149.0,78.0,26.0
2226,1617,0.0,Netherlands,0.0,0.0,0.0,0.0,1956,NED,0,1,0,1.0,1,151.0,1.0,0.0
2227,366,28.0,Netherlands,0.0,1.0,2.0,3.0,1960,NED,0,1,1,160.0,54,150.0,80.0,30.0
2228,397,15.0,Netherlands,2.0,4.0,4.0,10.0,1964,NED,0,1,0,158.0,57,163.0,105.0,20.0
2229,440,17.0,Netherlands,3.0,3.0,1.0,7.0,1968,NED,0,1,0,140.0,52,172.0,82.0,25.0
2230,483,16.0,Netherlands,3.0,1.0,1.0,5.0,1972,NED,0,1,1,199.0,72,195.0,90.0,29.0
2231,544,29.0,Netherlands,0.0,2.0,3.0,5.0,1976,NED,0,1,0,175.0,58,198.0,72.0,36.0
2232,586,30.0,Netherlands,0.0,1.0,2.0,3.0,1980,NED,0,1,1,112.0,56,203.0,57.0,18.0
2233,605,13.0,Netherlands,5.0,2.0,6.0,13.0,1984,NED,0,1,0,185.0,74,221.0,82.0,54.0
2234,661,22.0,Netherlands,2.0,2.0,5.0,9.0,1988,NED,0,1,0,202.0,86,237.0,93.0,54.0
2235,711,20.0,Netherlands,2.0,6.0,7.0,15.0,1992,NED,0,1,0,257.0,105,257.0,117.0,84.0
2236,770,15.0,Netherlands,4.0,5.0,10.0,19.0,1996,NED,0,1,0,290.0,94,271.0,137.0,102.0
2237,842,8.0,Netherlands,12.0,9.0,4.0,25.0,2000,NED,0,1,0,285.0,95,300.0,147.0,84.0
2238,932,18.0,Netherlands,4.0,9.0,9.0,22.0,2004,NED,0,1,1,264.0,99,301.0,134.0,76.0
2239,999,11.0,Netherlands,7.0,5.0,4.0,16.0,2008,NED,0,1,0,283.0,98,302.0,139.0,98.0
2240,1088,13.0,Netherlands,6.0,6.0,8.0,20.0,2012,NED,0,1,0,222.0,95,302.0,94.0,79.0
2241,1172,11.0,Netherlands,8.0,7.0,4.0,19.0,2016,NED,0,1,0,329.0,122,306.0,105.0,132.0
2242,1254,7.0,Netherlands,10.0,12.0,14.0,36.0,2020,NED,0,1,0,391.0,123,339.0,115.0,168.0
2243,1346,6.0,Netherlands,15.0,7.0,12.0,34.0,2024,NED,0,1,1,449.0,132,329.0,118.0,172.0
2244,3207,,Netherlands,,,,,2028,NED,0,1,0,420.0,127,334.0,116.0,170.0
2245,1702,0.0,NEP,0.0,0.0,0.0,0.0,1964,NEP,0,0,1,6.0,5,163.0,6.0,0.0
2246,1845,0.0,NEP,0.0,0.0,0.0,0.0,1972,NEP,0,0,0,2.0,1,195.0,2.0,0.0
2247,1900,0.0,NEP,0.0,0.0,0.0,0.0,1976,NEP,0,0,0,1.0,1,198.0,1.0,0.0
2248,1929,0.0,NEP,0.0,0.0,0.0,0.0,1980,NEP,0,0,0,10.0,9,203.0,10.0,0.0
2249,2035,0.0,NEP,0.0,0.0,0.0,0.0,1984,NEP,0,0,0,10.0,8,221.0,10.0,0.0
2250,2103,0.0,NEP,0.0,0.0,0.0,0.0,1988,NEP,0,0,1,20.0,17,237.0,13.0,3.0
2251,2251,0.0,NEP,0.0,0.0,0.0,0.0,1992,NEP,0,0,0,2.0,2,257.0,1.0,1.0
2252,2330,0.0,NEP,0.0,0.0,0.0,0.0,1996,NEP,0,0,0,6.0,6,271.0,3.0,3.0
2253,2433,0.0,NEP,0.0,0.0,0.0,0.0,2000,NEP,0,0,0,5.0,5,300.0,2.0,3.0
2254,2543,0.0,NEP,0.0,0.0,0.0,0.0,2004,NEP,0,0,0,6.0,6,301.0,3.0,3.0
2255,2626,0.0,NEP,0.0,0.0,0.0,0.0,2008,NEP,0,0,1,8.0,8,302.0,4.0,4.0
2256,2821,0.0,NEP,0.0,0.0,0.0,0.0,2012,NEP,0,0,0,5.0,5,302.0,2.0,3.0
2257,2921,0.0,NEP,0.0,0.0,0.0,0.0,2016,NEP,0,0,0,7.0,7,306.0,3.0,4.0
2258,3035,0.0,NEP,0.0,0.0,0.0,0.0,2020,NEP,0,0,1,5.0,5,339.0,1.0,4.0
2259,3180,0.0,NEP,0.0,0.0,0.0,0.0,2024,NEP,0,0,0,7.0,6,329.0,3.0,4.0
2260,3386,,NEP,,,,,2028,NEP,0,0,0,6.0,5,334.0,2.0,4.0
2261,1446,0.0,NFL,0.0,0.0,0.0,0.0,1904,NFL,0,0,1,1.0,1,95.0,1.0,0.0
2262,1562,0.0,Nigeria,0.0,0.0,0.0,0.0,1952,NGR,0,0,0,15.0,5,149.0,9.0,0.0
2263,1588,0.0,Nigeria,0.0,0.0,0.0,0.0,1956,NGR,0,0,0,14.0,6,151.0,10.0,0.0
2264,1627,0.0,Nigeria,0.0,0.0,0.0,0.0,1960,NGR,0,0,0,15.0,12,150.0,12.0,0.0
2265,422,35.0,Nigeria,0.0,0.0,1.0,1.0,1964,NGR,0,0,0,19.0,12,163.0,16.0,2.0
2266,1713,0.0,Nigeria,0.0,0.0,0.0,0.0,1968,NGR,0,0,0,46.0,18,172.0,31.0,5.0
2267,514,43.0,Nigeria,0.0,0.0,1.0,1.0,1972,NGR,0,0,0,36.0,24,195.0,20.0,5.0
2268,1912,0.0,Nigeria,0.0,0.0,0.0,0.0,1980,NGR,0,0,0,56.0,22,203.0,38.0,6.0
2269,623,30.0,Nigeria,0.0,1.0,1.0,2.0,1984,NGR,0,0,0,36.0,24,221.0,30.0,2.0
2270,2046,0.0,Nigeria,0.0,0.0,0.0,0.0,1988,NGR,0,0,0,86.0,44,237.0,61.0,8.0
2271,730,38.0,Nigeria,0.0,3.0,1.0,4.0,1992,NGR,0,0,0,72.0,34,257.0,32.0,23.0
2272,787,32.0,Nigeria,2.0,1.0,3.0,6.0,1996,NGR,0,0,0,84.0,38,271.0,49.0,16.0
2273,875,41.0,Nigeria,1.0,2.0,0.0,3.0,2000,NGR,0,0,0,100.0,37,300.0,44.0,39.0
2274,983,68.0,Nigeria,0.0,0.0,2.0,2.0,2004,NGR,0,0,0,79.0,31,301.0,24.0,46.0
2275,1046,57.0,Nigeria,0.0,3.0,2.0,5.0,2008,NGR,0,0,0,89.0,36,302.0,37.0,37.0
2276,2738,0.0,Nigeria,0.0,0.0,0.0,0.0,2012,NGR,0,0,0,58.0,31,302.0,30.0,19.0
2277,1244,78.0,Nigeria,0.0,0.0,1.0,1.0,2016,NGR,0,0,0,77.0,36,306.0,47.0,24.0
2278,1323,74.0,Nigeria,0.0,1.0,1.0,2.0,2020,NGR,0,0,0,68.0,31,339.0,24.0,29.0
2279,3142,0.0,Nigeria,0.0,0.0,0.0,0.0,2024,NGR,0,0,0,103.0,40,329.0,23.0,63.0
2280,3348,,Nigeria,,,,,2028,NGR,0,0,0,85.0,35,334.0,23.0,46.0
2281,1695,0.0,Niger,0.0,0.0,0.0,0.0,1964,NIG,0,0,0,1.0,1,163.0,1.0,0.0
2282,1761,0.0,Niger,0.0,0.0,0.0,0.0,1968,NIG,0,0,1,2.0,2,172.0,2.0,0.0
2283,513,43.0,Niger,0.0,0.0,1.0,1.0,1972,NIG,0,0,0,4.0,4,195.0,4.0,0.0
2284,1973,0.0,Niger,0.0,0.0,0.0,0.0,1984,NIG,0,0,0,4.0,4,221.0,4.0,0.0
2285,2050,0.0,Niger,0.0,0.0,0.0,0.0,1988,NIG,0,0,0,6.0,4,237.0,6.0,0.0
2286,2238,0.0,Niger,0.0,0.0,0.0,0.0,1992,NIG,0,0,1,3.0,3,257.0,3.0,0.0
2287,2364,0.0,Niger,0.0,0.0,0.0,0.0,1996,NIG,0,0,0,3.0,3,271.0,2.0,1.0
2288,2397,0.0,Niger,0.0,0.0,0.0,0.0,2000,NIG,0,0,0,4.0,4,300.0,2.0,2.0
2289,2519,0.0,Niger,0.0,0.0,0.0,0.0,2004,NIG,0,0,0,4.0,4,301.0,3.0,1.0
2290,2644,0.0,Niger,0.0,0.0,0.0,0.0,2008,NIG,0,0,0,4.0,4,302.0,2.0,2.0
2291,2741,0.0,Niger,0.0,0.0,0.0,0.0,2012,NIG,0,0,1,6.0,6,302.0,4.0,2.0
2292,1232,69.0,Niger,0.0,1.0,0.0,1.0,2016,NIG,0,0,0,6.0,6,306.0,4.0,2.0
2293,3006,0.0,Niger,0.0,0.0,0.0,0.0,2020,NIG,0,0,0,7.0,7,339.0,4.0,3.0
2294,3137,0.0,Niger,0.0,0.0,0.0,0.0,2024,NIG,0,0,0,7.0,7,329.0,5.0,2.0
2295,3343,,Niger,,,,,2028,NIG,0,0,0,7.0,7,334.0,4.0,2.0
2296,25,17.0,Norway,0.0,2.0,3.0,5.0,1900,NOR,0,0,1,29.0,9,97.0,7.0,0.0
2297,35,7.0,Norway,2.0,0.0,0.0,2.0,1904,NOR,0,0,0,6.0,6,95.0,3.0,0.0
2298,49,8.0,Norway,2.0,3.0,3.0,8.0,1908,NOR,0,0,0,103.0,23,110.0,70.0,0.0
2299,68,8.0,Norway,3.0,2.0,5.0,10.0,1912,NOR,0,0,1,263.0,58,102.0,189.0,2.0
2300,84,6.0,Norway,13.0,9.0,9.0,31.0,1920,NOR,0,0,1,267.0,72,156.0,187.0,6.0
2301,107,7.0,Norway,5.0,2.0,3.0,10.0,1924,NOR,0,0,1,105.0,43,126.0,60.0,2.0
2302,147,19.0,Norway,1.0,2.0,1.0,4.0,1928,NOR,0,0,1,79.0,42,109.0,52.0,0.0
2303,1506,0.0,Norway,0.0,0.0,0.0,0.0,1932,NOR,0,0,0,8.0,8,117.0,6.0,1.0
2304,206,18.0,Norway,1.0,3.0,2.0,6.0,1936,NOR,0,0,1,84.0,43,129.0,68.0,2.0
2305,239,19.0,Norway,1.0,3.0,3.0,7.0,1948,NOR,0,0,0,97.0,50,136.0,77.0,4.0
2306,267,10.0,Norway,3.0,2.0,0.0,5.0,1952,NOR,0,0,1,190.0,72,149.0,96.0,6.0
2307,322,22.0,Norway,1.0,0.0,2.0,3.0,1956,NOR,0,0,0,29.0,18,151.0,19.0,3.0
2308,361,21.0,Norway,1.0,0.0,0.0,1.0,1960,NOR,0,0,1,50.0,39,150.0,39.0,1.0
2309,1667,0.0,Norway,0.0,0.0,0.0,0.0,1964,NOR,0,0,0,43.0,23,163.0,24.0,2.0
2310,449,25.0,Norway,1.0,1.0,0.0,2.0,1968,NOR,0,0,0,86.0,36,172.0,38.0,8.0
2311,488,21.0,Norway,2.0,1.0,1.0,4.0,1972,NOR,0,0,1,161.0,70,195.0,101.0,11.0
2312,538,21.0,Norway,1.0,1.0,0.0,2.0,1976,NOR,0,0,0,79.0,44,198.0,60.0,6.0
2313,621,28.0,Norway,0.0,1.0,2.0,3.0,1984,NOR,0,0,0,132.0,76,221.0,84.0,19.0
2314,660,21.0,Norway,2.0,3.0,0.0,5.0,1988,NOR,0,0,0,79.0,42,237.0,44.0,25.0
2315,713,22.0,Norway,2.0,4.0,1.0,7.0,1992,NOR,0,0,0,114.0,64,257.0,51.0,32.0
2316,785,30.0,Norway,2.0,2.0,3.0,7.0,1996,NOR,0,0,0,116.0,65,271.0,42.0,55.0
2317,853,19.0,Norway,4.0,3.0,3.0,10.0,2000,NOR,0,0,0,115.0,54,300.0,44.0,49.0
2318,931,17.0,Norway,5.0,0.0,1.0,6.0,2004,NOR,0,0,1,60.0,35,301.0,35.0,17.0
2319,1010,22.0,Norway,3.0,5.0,1.0,9.0,2008,NOR,0,0,0,102.0,49,302.0,30.0,54.0
2320,1109,34.0,Norway,2.0,1.0,1.0,4.0,2012,NOR,0,0,0,69.0,46,302.0,33.0,28.0
2321,1235,74.0,Norway,0.0,0.0,4.0,4.0,2016,NOR,0,0,0,77.0,53,306.0,29.0,33.0
2322,1267,20.0,Norway,4.0,2.0,2.0,8.0,2020,NOR,0,0,0,112.0,60,339.0,59.0,34.0
